classid,frameset,domain,links,javascript.encode,replace,blank_ratio,refresh,dispatchevent,parseInt,.dll,malware_word,id,emp,clearattributes,phishing,img,script,vbscript,document.cookie,length,jscript.encode,split,addeventlistener,.ini,firevent,fromcharcode,window.location,shell,aver_length,attachevent,eval(,escape(,embed,unescape(,document.location,open(,ips,setinterval,insertadjacentelement,document.writeln,.tmp,bad,iframe,Assignment,window.open,document.write,settimeout,objected,.exe
1.0,0.0,2.0,3.0,0.0,0.0,0.187736824,0.0,0.0,0.0,0.0,1.0,407096.0,1090.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,359.0,0.0,0.0,0.336049569,0.0,0.0,0.0,0.0,0.0,407144.0,30806.0,0.0,0.0,132.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,978.0,1149.0,0.0,3.0,0.143440711,2.0,0.0,0.0,0.0,0.0,407478.0,28899.0,0.0,0.0,52.0,74.0,0.0,0.0,5673.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,515.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,1.0,0.125623551,0.0,0.0,0.0,0.0,1.0,407621.0,1788.0,0.0,0.0,6.0,9.0,0.0,0.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,121.0,0.0,0.0,0.193226343,0.0,0.0,1.0,0.0,0.0,407688.0,15929.0,0.0,0.0,13.0,43.0,0.0,0.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,944.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,1.0,0.0,0.0,1.0
0.0,0.0,33.0,33.0,0.0,0.0,0.1918582,0.0,0.0,0.0,0.0,2.0,407777.0,1970.0,0.0,0.0,25.0,19.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,0.0,0.206990881,0.0,0.0,0.0,0.0,0.0,407784.0,681.0,0.0,0.0,3.0,6.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,25.0,0.0,0.0,0.194665872,0.0,0.0,0.0,0.0,4.0,407802.0,2613.0,0.0,0.0,9.0,14.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,0.0,0.067428571,0.0,0.0,0.0,0.0,0.0,407864.0,59.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,52.0,0.0,0.0,0.205781278,0.0,0.0,0.0,0.0,0.0,408270.0,12515.0,0.0,0.0,106.0,52.0,0.0,0.0,3084.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,3.0,0.0,0.0,0.0
0.0,0.0,9.0,25.0,0.0,0.0,0.130545056,0.0,0.0,0.0,1.0,0.0,408515.0,21206.0,0.0,0.0,22.0,42.0,0.0,0.0,2085.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,28.0,43.0,0.0,0.0,0.332570382,0.0,0.0,0.0,0.0,0.0,408597.0,4359.0,0.0,0.0,1.0,29.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,30.0,79.0,0.0,8.0,0.169076891,0.0,0.0,0.0,0.0,5.0,408663.0,4057.0,0.0,0.0,7.0,31.0,0.0,1.0,7165.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,13.0,0.0,0.0,0.477888529,0.0,0.0,5.0,0.0,0.0,408719.0,74553.0,0.0,0.0,132.0,55.0,0.0,0.0,13589.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,3.0,5.0,0.0,0.0,0.162016946,0.0,0.0,0.0,0.0,0.0,409137.0,784.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,311.0,336.0,0.0,0.0,0.113219603,0.0,0.0,0.0,0.0,0.0,409288.0,10632.0,0.0,0.0,143.0,27.0,0.0,0.0,4333.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,541.0,0.0,0.0,1.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,7.0,9.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.05903653,0.0,0.0,16.0,0.0,0.0,409887.0,1663.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,33.0,33.0,0.0,0.0,0.205405914,0.0,0.0,0.0,0.0,2.0,410342.0,2181.0,0.0,0.0,29.0,19.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,3.0,485.0,0.0,0.0,0.225,1.0,0.0,0.0,0.0,0.0,410538.0,17154.0,0.0,0.0,22.0,85.0,0.0,0.0,24267.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,225.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,336.0,0.0,0.0,0.261678635,0.0,0.0,0.0,0.0,0.0,410542.0,33890.0,0.0,0.0,18.0,95.0,0.0,0.0,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,13.0,409.0,0.0,0.0,0.391527255,0.0,0.0,0.0,0.0,0.0,410800.0,125396.0,0.0,0.0,209.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,0.0,0.266456445,0.0,0.0,0.0,0.0,0.0,410826.0,676.0,0.0,0.0,9.0,7.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,25.0,0.0,0.0,0.195483099,0.0,0.0,0.0,0.0,3.0,410904.0,2614.0,0.0,0.0,9.0,14.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,31.0,0.0,0.0,0.045284505,0.0,0.0,0.0,0.0,0.0,411141.0,230.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.16983324,0.0,0.0,0.0,0.0,4.0,411483.0,4532.0,0.0,0.0,8.0,31.0,0.0,1.0,7165.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,59.0,0.0,0.0,0.158494609,0.0,0.0,0.0,0.0,0.0,411507.0,18050.0,0.0,0.0,306.0,42.0,0.0,0.0,1349.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.131214638,0.0,0.0,0.0,0.0,0.0,411747.0,1090.0,0.0,0.0,14.0,9.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,273.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,17.0,0.0,0.0,0.131997845,0.0,0.0,0.0,1.0,0.0,411768.0,20822.0,0.0,0.0,14.0,42.0,0.0,0.0,2085.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,14.0,30.0,0.0,0.0,0.233958174,0.0,0.0,0.0,0.0,0.0,412158.0,18996.0,0.0,0.0,199.0,12.0,0.0,0.0,2888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,13.0,0.0,0.0,0.0
1.0,0.0,3.0,16.0,0.0,0.0,0.055495823,0.0,0.0,0.0,0.0,0.0,412205.0,671.0,0.0,0.0,22.0,2.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,25.0,0.0,0.0,0.182117788,0.0,0.0,1.0,0.0,3.0,412334.0,4255.0,0.0,0.0,9.0,39.0,0.0,0.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,51.0,68.0,0.0,0.0,0.123169108,0.0,0.0,0.0,0.0,4.0,412491.0,1110.0,0.0,0.0,4.0,12.0,0.0,0.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,6.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.168505555,0.0,0.0,0.0,0.0,4.0,412521.0,4429.0,0.0,0.0,8.0,31.0,0.0,1.0,7197.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.177548683,0.0,0.0,0.0,0.0,4.0,412956.0,5115.0,0.0,0.0,8.0,31.0,0.0,1.0,7197.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.162711864,0.0,0.0,0.0,0.0,0.0,413136.0,1008.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,50.0,0.0,1.0,0.225460102,0.0,0.0,0.0,0.0,0.0,413146.0,16526.0,0.0,0.0,47.0,42.0,0.0,0.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,22.0,41.0,0.0,0.0,0.052438798,0.0,0.0,0.0,0.0,0.0,413553.0,1131.0,0.0,0.0,52.0,8.0,0.0,0.0,2948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,14.0,0.0,0.0,0.0
0.0,0.0,30.0,79.0,0.0,8.0,0.168361207,0.0,0.0,0.0,0.0,5.0,413621.0,4057.0,0.0,0.0,7.0,31.0,0.0,1.0,7189.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.181343284,0.0,0.0,0.0,0.0,0.0,413924.0,972.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54.0,63.0,0.0,0.0,0.213282705,0.0,0.0,0.0,0.0,0.0,413927.0,2977.0,0.0,0.0,11.0,12.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,39.0,45.0,0.0,0.0,0.122364954,0.0,0.0,0.0,0.0,2.0,414158.0,1486.0,0.0,0.0,23.0,24.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,16.0,0.0,2.0,0.574549555,0.0,0.0,0.0,0.0,0.0,414326.0,258834.0,0.0,0.0,30.0,76.0,0.0,0.0,7903.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1317.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,20.0,0.0,0.0,0.131003197,0.0,0.0,0.0,1.0,0.0,414391.0,20532.0,0.0,0.0,11.0,42.0,0.0,0.0,2085.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,10.0,130.0,0.0,0.0,0.330550792,0.0,0.0,0.0,0.0,0.0,414448.0,13107.0,0.0,0.0,35.0,42.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,428.0,646.0,0.0,3.0,0.180213267,0.0,0.0,0.0,0.0,0.0,414652.0,38127.0,0.0,0.0,79.0,48.0,0.0,0.0,1302.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,22.0,260.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,9.0,36.0,0.0,0.0,0.041993942,0.0,0.0,0.0,0.0,5.0,414910.0,818.0,0.0,0.0,15.0,36.0,0.0,0.0,899.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,0.0,0.127307519,0.0,0.0,0.0,0.0,0.0,415022.0,1131.0,0.0,0.0,6.0,4.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,79.0,0.0,8.0,0.170893009,0.0,0.0,0.0,0.0,5.0,415118.0,4212.0,0.0,0.0,7.0,31.0,0.0,1.0,7189.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,19.0,0.0,0.0,0.130727248,0.0,0.0,0.0,1.0,0.0,415188.0,21222.0,0.0,0.0,16.0,42.0,0.0,0.0,2085.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,10.0,14.0,0.0,0.0,0.064319917,1.0,0.0,0.0,0.0,2.0,415400.0,497.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,3.0,0.0,0.0,0.395963135,0.0,0.0,0.0,0.0,0.0,415587.0,32094.0,0.0,0.0,189.0,177.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,33.0,33.0,0.0,0.0,0.220890702,0.0,0.0,0.0,0.0,3.0,415627.0,2599.0,0.0,0.0,29.0,19.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,13.0,25.0,0.0,0.0,0.195551228,0.0,0.0,0.0,0.0,2.0,415643.0,2611.0,0.0,0.0,9.0,14.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,358.0,0.0,0.0,0.294096675,0.0,0.0,0.0,0.0,0.0,415648.0,19798.0,0.0,0.0,120.0,34.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,24.0,32.0,0.0,0.0,0.204472494,0.0,0.0,0.0,0.0,0.0,415684.0,5605.0,0.0,0.0,18.0,14.0,0.0,0.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,3.0,3.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,0.0,0.249593936,0.0,0.0,0.0,0.0,0.0,415775.0,461.0,0.0,0.0,7.0,11.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,17.0,22.0,0.0,0.0,0.146628913,0.0,0.0,0.0,0.0,0.0,415784.0,1916.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,0.0,0.243072051,0.0,0.0,0.0,0.0,1.0,415987.0,614.0,0.0,0.0,0.0,7.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,26.0,31.0,0.0,0.0,0.033304208,0.0,0.0,0.0,0.0,0.0,415994.0,1982.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.272956327,0.0,0.0,0.0,0.0,0.0,416535.0,975.0,0.0,0.0,1.0,3.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,15.0,0.0,0.0,0.114149564,0.0,0.0,0.0,0.0,0.0,416579.0,6324.0,0.0,0.0,0.0,37.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,12.0,290.0,0.0,2.0,0.431664554,0.0,0.0,2.0,1.0,0.0,416602.0,282003.0,0.0,0.0,315.0,453.0,0.0,1.0,16083.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,946.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.0,64.0,0.0,0.0,0.31141334,0.0,0.0,1.0,0.0,0.0,416616.0,16532.0,0.0,0.0,32.0,12.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,14.0,14.0,0.0,0.0,0.192190161,0.0,0.0,0.0,0.0,0.0,416701.0,7673.0,0.0,0.0,55.0,22.0,0.0,0.0,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,0.0,9.0,0.0,0.0,0.0
0.0,0.0,3.0,3.0,0.0,0.0,0.025117739,0.0,0.0,0.0,0.0,0.0,416712.0,32.0,0.0,0.0,2.0,7.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,78.0,0.0,8.0,0.165708891,0.0,0.0,0.0,0.0,5.0,416988.0,4037.0,0.0,0.0,7.0,31.0,0.0,1.0,7157.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,14.0,0.0,0.0,0.041057282,0.0,0.0,0.0,0.0,0.0,417226.0,539.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
